stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
1356,2661,Uście Gorlickie I,,49.50220138,21.13871942,,,
1908,2671,Hańczowa I,,49.4943073433865,21.1458548311776,,,
1909,6071,Hańczowa Za Osuwiskiem,,49.4895662899179,21.1501892582622,,,
1910,2673,Hańczowa Dół,,49.4849802157854,21.1539865276168,,,
1911,2677,Hańczowa Łukacyn,,49.4809733686073,21.1559900722555,,,
1912,2680,Hańczowa Górna,,49.4751877186568,21.1584970089511,,,
1361,2689,Hańczowa Szkoła,,49.46984474,21.16076739,,,
1362,2687,Hańczowa Szafran,,49.46139155,21.1604121,,,
1363,2690,Hańczowa Obrzut,,49.45403127,21.16306723,,,
1364,2693,Wysowa I Kowal,,49.4468188787456,21.1705577373505,,,
1365,2694,Wysowa Niżna,,49.44182437,21.17329861,,,
1366,2697,Wysowa Rozlewnia,,49.43715149,21.17554166,,,
1367,2702,Wysowa Glinik,,49.43876434,21.18287172,,,
1368,2699,Wysowa Beskid,,49.44147864,21.18184376,,,
94,4275,Podłęże P+R Północ,,50.0185564485706,20.1697719097137,,,
95,4277,Podłęże PSZOK,,50.025046,20.17172,,,
96,4280,Podłęże Trefl,,50.025422,20.177929,,,
97,4282,Niepołomice Diesla MAN,,50.030466,20.178944,,,
98,4286,Niepołomice Rudolfa Diesla,,50.033863,20.189006,,,
99,4288,Niepołomice Wodna,,50.032413,20.192944,,,
100,4292,Niepołomice Płaszowska I,,50.030885,20.198196,,,
101,4296,Niepołomice Kościuszki,,50.029074,20.206377,,,
86,4304,Niepołomice Rynek,,50.033328,20.216375,,,
85,4305,Niepołomice Dworzec,,50.038009978999,20.2163136005402,,,
102,4307,Niepołomice Batorego,,50.040828,20.223464,,,
103,4313,Niepołomice Grobla,,50.042114,20.229784,,,
104,4327,Niepołomice Jazy,,50.043655,20.240117,,,
105,4330,Niepołomice Słoneczna,,50.046779,20.246149,,,
106,4333,Wola Batorska Ruskie,,50.053269,20.259075,,,
107,4335,Wola Batorska Żwirownia,,50.052497,20.267021,,,
108,4336,Wola Batorska Kościół,,50.052883,20.276868,,,
109,4339,Wola Batorska Cmentarz,,50.052634,20.290549,,,
110,4341,Wola Batorska Borek,,50.054535,20.296812,,,
111,4344,Wola Batorska Mikoniowiec,,50.058852,20.29883,,,
112,4346,Wola Batorska Zamoglice,,50.064333,20.302293,,,
113,4348,Zabierzów Bocheński Centrum,,50.067791,20.318904,,,
114,4352,Wola Zabierzowska Chałupki,,50.07011,20.334594,,,
115,4353,Chobot Kapliczka,,50.073611,20.346585,,,
116,4358,Chobot Leśniczówka,,50.081151,20.353779,,,
117,4371,Ispina Leśniczówka,,50.113906,20.378899,,,
118,4379,Ispina Przedszkole,,50.116645,20.38344,,,
119,4373,Ispina Most,,50.1176612913283,20.3837907314301,,,
120,4367,Nowe Brzesko (Partyzantów),,50.131275,20.372145,,,
121,4366,Szpitary II,,50.146667,20.364211,,,
122,4363,Szpitary I,,50.154162,20.362194,,,
123,4361,Szpitary,,50.157996,20.359579,,,
124,4360,Kowala Grębocin,,50.164512,20.358149,,,
125,4355,Kowala,,50.176596,20.348129,,,
126,4349,Jakubowice,,50.187707,20.322005,,,
285,4425,Proszowice Nowe Bloki,,50.1902379360523,20.3063526749611,,,
127,4426,Proszowice Szpital,,50.1864271861076,20.2980405092239,,,
128,4427,Proszowice ul. Kopernika,,50.1897897293281,20.2985340356827,,,
2716,3395,Proszowice ul. Kolejowa,,50.1915030777955,20.2965453537053,,,
2528,3122,Proszowice Mały Rynek,,50.1920068063123,20.2884607026457,,,
2529,3124,Proszowice Parcela,,50.1928265771013,20.2850783074067,,,
2530,3126,Proszowice P+R Kościuszki,,50.1956473151617,20.2758208337627,,,
1585,2403,Nowy Sącz MDA,,49.6171696976156,20.698416531086,,,
1583,2404,Nowy Sącz Aleja Batorego,,49.61225576,20.69910979,,,
2576,3202,Nowy Sącz Dworzec MPK ul. Kolejowa,,49.6072709974906,20.7007845651839,,,
2577,3195,Nowy Sącz Węgierska - ZUS,,49.6034803807313,20.6895504294271,,,
2578,3197,Nowy Sącz Węgierska - Piramowicza,,49.5972413294021,20.683354552215,,,
2579,3199,Nowy Sącz Węgierska - Dąbrówki,,49.5920871007404,20.6782321224029,,,
2580,3201,Nowy Sącz Węgierska - Galeria,,49.5862950556551,20.6735360791491,,,
2581,3203,Nowy Sącz Węgierska - Carbon,,49.5830476616684,20.6715324424369,,,
2582,3205,Nowy Sącz Węgierska - Szkoła,,49.5801307135785,20.6669050293738,,,
2583,3209,Nowy Sącz Węgierska - Winna Góra,,49.5761707153537,20.6633087407576,,,
2584,3207,Nowy Sącz Węgierska - Przystań,,49.5708616703487,20.6612473195929,,,
2585,3210,Stary Sącz Jana Pawła II - Przystań,,49.5665867904854,20.6530814090453,,,
2586,3212,Stary Sącz Jana Pawła II - Wiadukt,,49.5662165286601,20.6484830648508,,,
1708,2356,Stary Sącz Centrum Przesiadkowe,,49.5662522103383,20.6390619277954,,,
1726,2354,Stary Sącz Rynek,,49.56420582,20.63550468,,,
1727,2350,Stary Sącz ul. Piłsudskiego,,49.56586904,20.62587549,,,
1728,2348,Stary Sącz ul. Piłsudskiego II,,49.5631341,20.61702739,,,
1729,2346,Mostki Poczekaj,,49.55994482,20.60867131,,,
1730,2344,Mostki,,49.55553938,20.59967047,,,
1731,2342,Gołkowice Dolne I,,49.55103548,20.5931877,,,
1732,2340,Gołkowice Dolne RSP,,49.54708294,20.58297997,,,
1733,2338,Gołkowice Dolne Skrzyżowanie,,49.54711209,20.57622995,,,
1734,2336,Naszacowice Obwodnica,,49.55260394,20.57064002,,,
1735,2335,Olszanka I,,49.55392821,20.56456301,,,
1736,2333,Olszanka Dolna,,49.55488086,20.55464459,,,
1737,2331,Olszanka,,49.55561814,20.54698853,,,
1738,2329,Olszanka Szkoła,,49.55644593,20.54333957,,,
1739,2327,Olszana Cmentarz,,49.55902628,20.53212265,,,
1740,2325,Olszana I,,49.56484942,20.52494516,,,
1741,2324,Olszana Szkoła,,49.57001578,20.51932248,,,
1742,2320,Olszana Wolica,,49.57660011,20.50082175,,,
1743,2317,Czarny Potok - Wolica Kapliczka,,49.57694758,20.4922355,,,
1744,2310,Czarny Potok,,49.57947303,20.48307062,,,
1745,2308,Czarny Potok Jeżówka,,49.57543375,20.47355241,,,
1746,2304,Łącko Wolaki,,49.57127885,20.45984787,,,
1747,2298,Łącko Pożogi,,49.56329246,20.44342858,,,
1685,2297,Łącko Dworzec Autobusowy,,49.5565199412545,20.4386258125305,,,
1748,2292,Czerniec,,49.55314788,20.42439782,,,
1749,2288,Zabrzeż Obłazy,,49.5489878,20.40761971,,,
1750,2284,Zabrzeż Skrzyżowanie,,49.5435682,20.40441582,,,
1751,2286,Zabrzeż Kościół,,49.53888869,20.40484695,,,
1752,2291,Zabrzeż Wietrznice,,49.51962859,20.41740375,,,
1753,2283,Tylmanowa Rzeka,,49.51700897,20.39975789,,,
1754,2280,Ochotnica Dolna Ligasy,,49.52174509,20.38006357,,,
1755,2278,Ochotnica Dolna Brysiówka,,49.5236335,20.37264208,,,
1756,2277,Ochotnica Dolna Rola,,49.52822966,20.36131255,,,
2587,2838,Ochotnica Dolna Gardonie,,49.5266875281416,20.3525766232287,,,
1757,2272,Ochotnica Dolna Kościół,,49.52661055,20.33221936,,,
1758,2265,Ochotnica Dolna Urząd Gminy,,49.52537324,20.32021561,,,
1759,2261,Ochotnica Dolna Ośrodek Zdrowia,,49.52440601,20.30922687,,,
1760,2255,Ochotnica Dolna Skrodne,,49.51880551,20.28679047,,,
2588,2840,Ochotnica Górna Piszczkówka,,49.5192852556513,20.2756780529533,,,
1761,2250,Ochotnica Górna Gronie,,49.51743485,20.26553731,,,
1670,2245,Ochotnica Górna,,49.51223805,20.24863132,,,
1762,2244,Ochotnica Górna Białówka,,49.50463654,20.23310185,,,
1763,2242,Ochotnica Górna Szpuntówka,,49.50392552,20.22604937,,,
1764,2239,Ochotnica Górna Czepiele,,49.50648999,20.21401719,,,
1765,2238,Ochotnica Górna Ustrzyk,,49.50671343,20.20249581,,,
1766,2235,Ochotnica Górna Stalmachówka,,49.50784538,20.19041139,,,
1767,2225,Ochotnica Górna Przełęcz I,,49.50884436,20.18263576,,,
1768,2233,Ochotnica Górna Przełęcz,,49.5035335,20.18761156,,,
1769,2229,Knurów Nad Sadami,,49.48277781,20.1847087,,,
1770,2231,Knurów Przy Krzyżu,,49.4768875390746,20.1866376399994,,,
1771,2228,Knurów,,49.47246039,20.18449426,,,
1772,2223,Harklowa,,49.47270518,20.16891188,,,
1773,2221,Harklowa Grapka,,49.46962389,20.14897474,,,
1774,2206,Łopuszna,,49.47178455,20.12372092,,,
1775,2185,Ostrowsko,,49.47617599,20.09795701,,,
1776,2178,Waksmund I,,49.47912508,20.08551038,,,
1777,2176,Waksmund II Kościół,,49.48087969,20.07820519,,,
1778,2172,Waksmund III,,49.48229316,20.07218452,,,
1779,2162,Nowy Targ Rondo,,49.47635026,20.0495769,,,
1780,2160,Nowy Targ al. Tysiąclecia III Hala Gorce,,49.47758418,20.0344296,,,
1649,2158,Nowy Targ D.A.,,49.4780935266064,20.0228726863861,,,
1781,2155,Nowy Targ PKP ul. Kolejowa,,49.47623607,20.01430841,,,
1647,2157,Nowy Targ Dworzec Kolejowy,,49.47390175,20.01537656,,,
377,204,Dobczyce Witosa (pętla),,49.880065,20.093833,,,
378,22,Dobczyce Podgórska,,49.880361,20.086833,,,
379,24,Dobczyce Skrzyżowanie,,49.887268,20.079991,,,
380,31,Dobczyce,,49.893102,20.093204,,,
381,34,Dziekanowice Skrzyżowanie,,49.896758,20.100215,,,
382,203,Dziekanowice,,49.9038257691445,20.0982427597046,,,
383,52,Rudnik,,49.910323,20.097569,,,
384,60,Sieraków I,,49.915172,20.092039,,,
385,62,Sieraków II,,49.918713,20.085807,,,
386,72,Sieraków III,,49.921777,20.080284,,,
387,82,Jankówka,,49.926835,20.072339,,,
388,109,Raciborsko Szkoła,,49.93511,20.064143,,,
389,120,Raciborsko Podedwór,,49.937125,20.072437,,,
390,110,Raciborsko Szkoła,,49.935287,20.063542,,,
391,112,Raciborsko Lipowa,,49.935934,20.059735,,,
392,128,Raciborsko Sieprawówka,,49.939246,20.057192,,,
393,150,Koźmice Małe,,49.945851,20.058045,,,
394,158,Pawlikowice II,,49.953903,20.054955,,,
395,166,Pawlikowice III,,49.959274,20.053959,,,
396,192,Rożnowa II,,49.967059,20.058483,,,
333,201,Rożnowa Centrum,,49.9717702697731,20.061040520668,,,
334,197,Wieliczka Chopina,,49.9814277202454,20.0682637095451,,,
335,199,Wieliczka Mediateka,,49.9841411171269,20.0647285580635,,,
336,200,Wieliczka Centrum Dworzec,,49.985311,20.056209,,,
442,10,Łapanów Rynek,,49.864656,20.291675,,,
443,13,Łapanów Krakowska,,49.869041,20.274057,,,
444,16,Zagórzany Wymysłów,,49.873166,20.257665,,,
445,19,Zagórzany Szkoła,,49.878008,20.233002,,,
446,28,Podolany,,49.890936,20.229845,,,
447,32,Podolany Skrzyżowanie,,49.893595,20.228674,,,
2717,3407,Gdów Rondo Kuliga,,49.896801955367,20.2207271754742,,,
448,202,Zręczyce Skrzyżowanie na Stadniki,,49.899146,20.211514,,,
449,4390,Gdów Łapanowska,,49.9046549798773,20.2058529853821,,,
433,50,Gdów Pętla,,49.908621,20.199423,,,
450,46,Gdów,,49.907715,20.180044,,,
451,43,Fałkowice,,49.906486,20.167686,,,
452,38,Kunice,,49.90257,20.145962,,,
2718,3408,Kunice II,,49.913752,20.141735,,,
453,69,Hucisko I,,49.92007,20.13501,,,
454,73,Hucisko II,,49.9251,20.129721,,,
455,89,Dobranowice IV,,49.931201,20.124527,,,
456,126,Dobranowice III,,49.938285,20.121355,,,
457,135,Dobranowice Szkoła,,49.9419063788294,20.1180857419968,,,
458,141,Dobranowice I,,49.9437775141722,20.1118469238281,,,
459,143,Dobranowice V,,49.9439432200722,20.1016545295715,,,
460,145,Grajów Przymiarki,,49.9438776282216,20.0924813747406,,,
461,149,Chorągwica Maki,,49.9441192819662,20.0819724798203,,,
462,155,Chorągwica Za Górą,,49.9490245909049,20.0860011577606,,,
463,157,Chorągwica Krzewiny,,49.9532287438325,20.0891661643982,,,
464,162,Chorągwica Pod Strażnicą,,49.9559498698522,20.0900031719243,,,
465,164,Chorągwica Centrum,,49.958530009516,20.0869131088257,,,
466,168,Mietniów Amigówka,,49.9612,20.080954,,,
467,172,Mietniów Pod Aniołem,,49.963068,20.076161,,,
468,177,Mietniów Pod Masztem,,49.966748,20.069034,,,
469,179,Mietniów I,,49.968861,20.062904,,,
1587,2409,Nowy Sącz Rejtana,,49.615316,20.70478477,,,
1588,2410,Nowy Sącz Kilińskiego - Stadion,,49.61981963,20.70571279,,,
1589,2399,Nowy Sącz ul. Bulwar Narwiku - Most (II),,49.6245043185984,20.6954848766327,,,
1590,2393,Nowy Sącz ul. Tarnowska,,49.6353485,20.69267969,,,
1591,2391,Nowy Sącz ul. Tarnowska - Zabełcze,,49.64704236,20.69074629,,,
1592,2389,Nowy Sącz ul. Tarnowska - Galeria Szubryt,,49.6559445,20.68990795,,,
1593,2387,Wielopole,,49.66063141,20.68929404,,,
1594,2386,Wielogłowy,,49.66830507,20.68738919,,,
1595,2381,Dąbrowa,,49.67480663,20.68322881,,,
1596,2373,Dąbrowa Szpital,,49.68094691,20.67804545,,,
1597,2377,Dąbrowa Góry,,49.69020138,20.68042208,,,
1598,2371,Zbyszyce,,49.69459484,20.67756506,,,
1599,2383,Wola Kurowska,,49.70251366,20.68505635,,,
1600,2380,Sienna II,,49.70690797,20.68311533,,,
1601,2394,Sienna I,,49.71373158,20.69298414,,,
1602,2413,Lipie Ośrodek Wypoczynkowy,,49.72230014,20.70645319,,,
1603,2417,Lipie,,49.72672721,20.71947001,,,
1604,2420,Lipie I,,49.73500654,20.72585444,,,
1605,2421,Gródek nad Dunajcem Koszarka,,49.73945504,20.72744499,,,
1606,2423,Gródek nad Dunajcem,,49.7463282,20.73180225,,,
1607,2425,Bartkowa,,49.75612843,20.74789313,,,
1608,2428,Bartkowa Posadowa,,49.75750135,20.75776608,,,
1609,2430,Podole Górowa Szkoła,,49.75527343,20.77555919,,,
1610,2433,Bartkowa Posadowa Góra,,49.76796057,20.77995825,,,
1611,2432,Bujne,,49.77783015,20.77748279,,,
1612,2436,Paleśnica Granica,,49.78576477,20.79182568,,,
1613,2451,Paleśnica I,,49.79439763,20.80065159,,,
1614,2448,Paleśnica,,49.79775441,20.79826497,,,
1615,2444,Borowa,,49.80821536,20.79734707,,,
1616,2453,Bieśnik,,49.82252947,20.8031431,,,
1617,2457,Bieśnik Granica,,49.8347168,20.8117166,,,
2309,2873,Zakliczyn ul. Ruchu Oporu - Zielona,,49.8461868546636,20.807918121361,,,
1618,2446,Zakliczyn ul. Ruchu Oporu – Szkoła,,49.8410803639645,20.7976511614595,,,
1619,2438,Zakliczyn Grabina III,,49.84498091,20.79445508,,,
1620,2440,Zakliczyn Grabina II,,49.84866318,20.79467913,,,
1621,2443,Zakliczyn Grabina I,,49.85126005,20.79632834,,,
1622,2442,Wesołów Granica,,49.85373992,20.79627257,,,
1623,2454,Zakliczyn Rynek,,49.8558904578005,20.8073598146439,,,
1624,2455,Roztoka k/Zakliczyna,,49.87264398,20.81139154,,,
1625,2474,Olszyny,,49.88151517,20.83219799,,,
1626,2465,Olszyny Kościół,,49.88978948,20.82393928,,,
1627,2459,Olszyny k/Wojnicza,,49.89451255,20.81694205,,,
1628,2462,Sukmanie Sklep,,49.90791009,20.81890333,,,
1629,2464,Sukmanie,,49.91779087,20.82223297,,,
1630,2472,Wielka Wieś I,,49.92232174,20.82871599,,,
1631,2467,Wielka Wieś,,49.93458363,20.82571437,,,
1632,2471,Wojnicz Skrzyżowanie Więckowice,,49.94949243,20.82828541,,,
1633,2476,Wojnicz ul. Jagiellońska (Kościół),,49.95553647,20.83657349,,,
1787,1166,Wojnicz Rynek,,49.9578794624299,20.838543176651,,,
1634,2479,Wojnicz Cmentarz,,49.96028057,20.84851904,,,
1635,2485,Łukanowice,,49.96558055,20.86141751,,,
1636,2487,Mikołajowice,,49.96942951,20.87286449,,,
1637,2489,Zgłobice Dunajec,,49.97097648,20.88000721,,,
2132,5192,Zgłobice - ul. Krakowska - Hotel Dunajec,,49.9725655356215,20.8869758248329,,,
1638,2491,Zgłobice ul. Krakowska - Okrężna,,49.97602363,20.89889891,,,
1639,2493,Zgłobice ul. Krakowska - Salon VW,,49.97975702,20.9078544,,,
1640,2494,Zbylitowska Góra ul. Krakowska - Cichociemnych,,49.98258071,20.91505256,,,
1641,2497,Tarnów ul. Krakowska 94,,49.98685014,20.92481437,,,
1642,2499,Tarnów ul. Krakowska - Liściasta,,49.99309606,20.93957433,,,
2310,3263,Andrychów D.A.,,49.8556569936547,19.3509247569633,,,
2311,3289,Andrychów Daszyńskiego,,49.8504147479255,19.3441240912982,,,
2312,3287,Andrychów ul. 1 Maja,,49.8530835232305,19.3387390982414,,,
2313,3264,Andrychów ul. Batorego,,49.8558032299109,19.3381019198211,,,
2314,3267,Andrychów Przedmieście,,49.8629573685346,19.3391443750572,,,
2315,3268,Wieprz Granica,,49.8709022716503,19.3415292965336,,,
2316,3270,Wieprz Spółdzielnia,,49.8765143916899,19.3445915076132,,,
2317,3272,Wieprz Przedszkole,,49.8858077244881,19.3534564799836,,,
2318,3274,Wieprz Mleczarnia,,49.8923974055656,19.3578264666761,,,
2319,3276,Wieprz Poczta,,49.9003117724167,19.36632373942,,,
2320,3278,Wieprz Szkoła,,49.9082740571898,19.3712188594645,,,
2321,3280,Wieprz Dolny,,49.917425992172,19.3753975052736,,,
2322,3282,Gierałtowice Stawy,,49.9222372980494,19.3746148934171,,,
1028,2002,Gierałtowice Przedszkole,,49.93380964,19.38721414,,,
1029,2003,Gierałtowice Skrzyżowanie,,49.94019644,19.38723667,,,
1030,2007,Gierałtowice Pod Odrobiną,,49.94546633,19.39321324,,,
1031,2005,Gierałtowice Zbójecka,,49.95372583,19.389985,,,
1032,2009,Gierałtowice Granica,,49.95524796,19.40348064,,,
1033,2017,Łowiczki Bugaj II,,49.96521189,19.4120484,,,
1034,2014,Łowiczki,,49.974926,19.41188532,,,
1035,2012,Łowiczki Szkoła,,49.97906875,19.40755592,,,
1036,2011,Zator Granica,,49.9848137295799,19.4052672386169,,,
1037,2019,Zator ul. Bugajska,,49.98940955,19.42006681,,,
1038,2023,Zator ul. Słowackiego,,49.99607997,19.4325978,,,
1014,2021,Zator Podlipki,,49.99813718,19.43011241,,,
1015,2020,Zator PKP,,50.0018866,19.42939841,,,
2323,3284,Zator Energylandia Rondo,,49.9982091320857,19.4220380150618,,,
1016,2022,Zator Podlipki,,49.9980402,19.43073507,,,
1013,2025,Zator Rynek,,49.99614566,19.43878836,,,
1039,2026,Zator Blich,,49.9985343,19.43930843,,,
1040,2028,Zator os. Morysina I,,50.00220813,19.4493844,,,
1041,2032,Zator os. Morysina II,,50.00377696,19.45417793,,,
1042,2030,Smolice Żwirownia,,50.0187425781291,19.4526028633118,,,
1043,2034,Smolice Kapliczka,,50.02521619,19.45589812,,,
1044,2036,Smolice Szkoła,,50.0280276,19.45783688,,,
25,629,Krzeszowice Dworzec PKP,,50.1311293997219,19.6337994933128,,,
24,628,Krzeszowice Dworzec Komunikacyjny,,50.1315867536171,19.637071788311,,,
26,631,Krzeszowice Rondo Jana Pawła II,,50.1351938503156,19.6317100524902,,,
27,632,Krzeszowice Grunwaldzka UM,,50.1369990158702,19.629875421524,,,
28,633,Krzeszowice Osiedle Czatkowice,,50.1497088913712,19.6343332529068,,,
29,634,Kopalnia Wapienia Czatkowice,,50.1551775333294,19.6302133798599,,,
30,635,Czerna Skrzyżowanie,,50.1617933758778,19.6308383345604,,,
31,636,Czerna Klasztor,,50.1660184439949,19.6343305706978,,,
32,4382,Paczółtowice Dolina Eliaszówki,,50.1789335990554,19.6377691626549,,,
2253,2834,Gorenice,,50.2056283083961,19.6361805462592,,,
33,644,Gorenice Wzniesienie,,50.2068365005716,19.6242084945195,,,
34,645,Gorenice Dołek,,50.2077260816655,19.617615511755,,,
35,646,Gorenice Szkoła,,50.2085893315053,19.6120627799701,,,
1968,2789,Gorenice Remiza,,50.2082240520958,19.6081806401359,,,
36,647,Gorenice Kościół,,50.2068666941356,19.6028736233711,,,
1969,2790,Gorenice Wilcze Doły,,50.2245282582559,19.5869652846432,,,
37,648,Witeradów IV,,50.2422575350604,19.5800693933544,,,
1970,2791,Witeradów,,50.2463066511799,19.5790412923037,,,
38,649,Witeradów III,,50.2479750242193,19.5782099671528,,,
39,650,Witeradów II,,50.2533640738887,19.5768019853589,,,
40,651,Witeradów I,,50.2589522175826,19.5767966989014,,,
812,2057,Olkusz Ks. Gajewskiego,,50.2625007,19.57567036,,,
41,652,Olkusz Kościół,,50.265735852888,19.5743483304977,,,
42,653,Olkusz Biema,,50.2695111261051,19.5734256505966,,,
813,2056,Olkusz Szpital,,50.26981975,19.56947043,,,
814,2047,Olkusz Basen,,50.27395126,19.56137822,,,
815,2048,Olkusz Dworek Machnickich,,50.27716374,19.56183706,,,
816,2052,Olkusz Skarbek,,50.27680708,19.56631593,,,
207,4388,Olkusz Dworzec PKP (pętla),,50.2746952097863,19.5735061168671,,,
701,399,Bochnia Dworzec PKP,,49.976952,20.431568,,,
702,388,Bochnia ul. Regis Planty,,49.971247,20.427629,,,
703,4218,Bochnia pl. Gen. Kazimierza Pułaskiego,,49.969952,20.43248,,,
704,385,Bochnia ul. Kazimierza W. Poczta,,49.9669224865867,20.4255312681198,,,
705,384,Bochnia ul. Kazimierza W. Szkoła,,49.964944,20.423035,,,
706,381,Bochnia ul. Wiśnicka,,49.960557,20.423897,,,
707,379,Bochnia Góra,,49.953392,20.43159,,,
708,377,Bochnia Rydla,,49.950533,20.434254,,,
709,375,Bochnia Kurów,,49.944445,20.440133,,,
710,373,Kopaliny POM,,49.934758,20.444823,,,
711,371,Kopaliny,,49.93195,20.447054,,,
712,369,Nowy Wiśnicz CPN,,49.926838,20.452832,,,
713,367,Nowy Wiśnicz Liceum,,49.918113,20.459194,,,
714,366,Nowy Wiśnicz Centrum,,49.916315,20.46125,,,
715,363,Nowy Wiśnicz ul. Limanowska,,49.906188,20.456929,,,
716,361,Leksandrowa,,49.8982,20.452604,,,
717,360,Królówka Sośliny,,49.890816,20.449616,,,
718,357,Połom Duży I,,49.884806,20.450352,,,
719,355,Połom Duży II,,49.876504,20.458816,,,
720,353,Muchówka I,,49.869032,20.452225,,,
721,352,Muchówka II,,49.8593107995617,20.4532492160797,,,
722,349,Łąkta Górna,,49.834587,20.433099,,,
723,347,Łąkta Górna Przetwórnia,,49.829361,20.426686,,,
724,345,Łąkta Górna Wąsówka Niżna,,49.82218,20.419726,,,
725,344,Żegocina Szkoła,,49.814561,20.420936,,,
726,341,Żegocina Centrum,,49.80348,20.418404,,,
727,339,Żegocina,,49.792208,20.427959,,,
728,337,Rozdziele Górne,,49.789216,20.441012,,,
729,335,Laskowa Górna,,49.784125,20.431578,,,
1925,4527,Laskowa Nagórze,,49.7715435355562,20.4276180267334,,,
1926,4526,Laskowa,,49.7675730107784,20.4380464553833,,,
730,2302,Laskowa Centrum,,49.7610930145581,20.4505778048926,,,
731,2295,Młynne Podlesie,,49.7563110273674,20.4289269447327,,,
732,327,Młynne Młyn,,49.753368,20.415016,,,
733,325,Młynne Szkoła,,49.747314,20.407205,,,
734,324,Łososina Górna,,49.742949,20.407699,,,
735,321,Limanowa ul. Tarnowska I,,49.736061,20.401367,,,
736,319,Limanowa ul. Tarnowska II,,49.729078,20.398986,,,
737,317,Limanowa ul. Witosa,,49.723,20.403857,,,
630,314,Limanowa Sowliny Osiedle,,49.7190758960042,20.4099583625793,,,
631,313,Limanowa Szpital,,49.7176261298002,20.4126888513565,,,
632,310,Limanowa ul. Słoneczna,,49.714583,20.418692,,,
633,308,Limanowa PKP,,49.71205,20.422043,,,
634,306,Limanowa Kopernika,,49.708005,20.425467,,,
556,305,Limanowa Dworzec PKS,,49.7064227987202,20.4283395409584,,,
635,4215,Limanowa Sąd,,49.704138,20.41763,,,
636,4500,Limanowa Zygmunta Augusta,,49.6989140194809,20.4209876060486,,,
337,198,Wieliczka Mediateka,,49.9843480758065,20.0635215640068,,,
338,196,Wieliczka Chopina,,49.981366,20.06854,,,
339,188,Rożnowa Centrum,,49.972064,20.061251,,,
340,4391,Rożnowa III,,49.972231,20.059873,,,
341,176,Rożnowa II,,49.9737368468533,20.0580203533173,,,
342,193,Siercza,,49.9736678455092,20.0516045093536,,,
343,189,Siercza II,,49.9726190128968,20.0441747903824,,,
344,190,Siercza III,,49.97058,20.042648,,,
345,174,Siercza IV,,49.964633,20.041718,,,
346,171,Kopce II,,49.961787,20.039568,,,
347,160,Koźmice Wielkie Skrzyżowanie,,49.955009,20.034417,,,
348,153,Koźmice Wielkie Centrum,,49.948108,20.037096,,,
349,118,Koźmice Wielkie Spławy,,49.9419892350688,20.0366967916489,,,
350,134,Koźmice Wielkie Podgorzków,,49.9366481685244,20.031321644783,,,
351,85,Gorzków Kościół,,49.9286302785736,20.0291168689728,,,
352,77,Gorzków OSP,,49.925461,20.028435,,,
353,64,Gorzków Kapliczka,,49.919337,20.028644,,,
318,53,Byszyce Pętla,,49.9104521467161,20.0182968378067,,,
355,58,Byszyce V,,49.9150776340282,20.0160652399063,,,
356,66,Byszyce IV,,49.9199168213292,20.0146758556366,,,
357,80,Byszyce III Kościół,,49.9257950378879,20.0140750408173,,,
2234,2825,Byszyce III,,49.9270611494226,20.0133383261625,,,
2235,83,Byszyce II,,49.9298854993317,20.0036969390404,,,
359,96,Rzeszotary Panciawa,,49.932139,19.993431,,,
360,92,Rzeszotary Zalesie,,49.931772,19.980834,,,
361,94,Świątniki Górne Piasna Górka,,49.931981,19.973782,,,
362,99,Świątniki Górne Skrzyżowanie,,49.934256,19.967313,,,
363,107,Świątniki Górne Bielowicza Szkoła,,49.93515,19.96314,,,
364,103,Świątniki Górne Centrum,,49.934236,19.953194,,,
365,104,Świątniki Górne Urząd Miasta i Gminy,,49.934507,19.945485,,,
366,108,Świątniki Górne Buk,,49.935261,19.934523,,,
2764,3528,Olszowice Krzyżówka,,49.93118727,19.93385704,,,
367,75,Olszowice Centrum,,49.925135,19.941177,,,
368,68,Siepraw II,,49.920031,19.94619,,,
369,55,Siepraw I,,49.91354,19.94959,,,
370,47,Siepraw skrzyżowanie,,49.907846,19.960462,,,
1916,40,Siepraw MAAN,,49.9041747303982,19.9506756663322,,,
1917,6066,Krzyszkowice Od Sieprawia,,49.8985150274744,19.9459737539291,,,
2694,3415,Krzyszkowice Gajówki,,49.892917,19.939306,,,
372,26,Krzyszkowice,,49.8885,19.93525,,,
2695,3413,Zawada II,,49.883167,19.941,,,
2696,3411,Zawada I,,49.877417,19.945778,,,
373,15,Zawada Folwark,,49.873158,19.947408,,,
374,8,Polanka II,,49.860996,19.940696,,,
375,6,Polanka I,,49.856764,19.938734,,,
376,4,Myślenice Cmentarz,,49.846598,19.940805,,,
2613,3065,Staniątki Wiadukt,,50.0164165855499,20.1806236260271,,,
2614,3068,Niepołomice Wielicka,,50.0194291724537,20.1923073283804,,,
2615,3070,Niepołomice Boryczów,,50.0234134938414,20.1987124435159,,,
2794,3533,Niepołomice Dworzec,,50.0391090664114,20.2154539525509,,,
2616,3073,Niepołomice Kolejowa,,50.0442020534995,20.2121905931433,,,
2617,3075,Wolica Most,,50.0517121596258,20.2074616535081,,,
2618,3077,Betonowa,,50.0564271240771,20.2022800046505,,,
2619,3079,Ks. Luzara,,50.0633111639526,20.1940466272864,,,
